Location,Price,Area,NumberBed,NumberToilet,HuongNha,HuongBanCong,NoiThat,Chudautu,QuyMo,ViDo,KinhDo,LoaiTin,Quan
"
        Dự án N03-T5 Ngoại Giao Đoàn, Đường Nguyễn Văn Huyên, Phường Xuân Tảo, Bắc Từ Liêm, Hà Nội
    ",3000000000.0,90.0,2,2,3,4,2,27,Gồm 21 tầng + 2 tầnghầm,21.0641841888428,105.79916381835899,0,1038
"
        Dự án Nhà ở cho CBCS Bộ Công an, 43 Đường Phạm Văn Đồng, Phường Cổ Nhuế 2, Bắc Từ Liêm, Hà Nội
    ",3400000000.0,121.8,3,2,8,5,2,1,05 tòa nhà 25 - 30 tầng,21.047119140625,105.78136444091801,0,1038
"
        Dự án GoldSeason, Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội
    ",2450000000.0,66.0,2,2,8,5,2,1,3 khối nhà cao 35 tầng,20.9947719573975,105.80612945556601,0,1151
"
        Dự án Tây Hồ Residence, Đường Võ Chí Công, Phường Xuân La, Tây Hồ, Hà Nội
    ",3400000000.0,74.0,2,2,2,1,0,79,Gồm 4 tòa tháp cao từ 15 - 27 tầng; khu thấp tầng là biệt thự cao cấp,21.0555438995361,105.805130004883,0,877
"
        Dự án Vinhomes Symphony Riverside, Đường Chu Huy Mân, Phường Việt Hưng, Long Biên, Hà Nội
    ",4000000000.0,86.3,3,2,2,1,0,1403,,21.0461521148682,105.915649414063,0,658
"
        Dự án Mipec Riverside, Long Biên, Hà Nội
    ",4176000000.0,113.2,3,2,7,6,0,84,2 tòa tháp cao 35 tầng,21.0457458496094,105.86637878417999,0,658
"
        Dự án Royal City, Đường Nguyễn Trãi, Phường Thượng Đình, Thanh Xuân, Hà Nội
    ",4600000000.0,145.0,3,3,7,6,1,1403,Gồm: 6 tòa,21.002666473388697,105.8154296875,0,1151
"
        Dự án The Zen Residence, Đường Pháp Vân, Phường Yên Sở, Hoàng Mai, Hà Nội
    ",6800000000.0,217.0,4,4,7,6,2,105,Gồm 3 Block chung cư cao 35 tầng,20.965379714965803,105.850639343262,0,1134
"
        Dự án Mipec City View, Phường Kiến Hưng, Hà Đông, Hà Nội
    ",1220000000.0,54.0,2,1,5,6,2,84,7 block cao 25 tầng và 47 lô liền kề,20.9525299072266,105.790313720703,0,1376
"
        Dự án D’. Le Roi Soleil - Quảng An, Đường Xuân Diệu, Phường Quảng An, Tây Hồ, Hà Nội
    ",6500000000.0,146.0,3,2,8,6,0,285,"Gồm 2 tòa tháp căn hộ cao 25 tầng, 1 tòa tháp dịch vụ 8 tầng và 5 tầng hầm",21.064899444580103,105.827049255371,0,877
"
        Dự án D’. Le Roi Soleil - Quảng An, Đường Xuân Diệu, Phường Quảng An, Tây Hồ, Hà Nội
    ",5500000000.0,88.0,2,2,8,5,1,285,"Gồm 2 tòa tháp căn hộ cao 25 tầng, 1 tòa tháp dịch vụ 8 tầng và 5 tầng hầm",21.064899444580103,105.827049255371,0,877
"
        Dự án Vinhomes Smart City Đại Mỗ, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội.
    ",1250000000.0,43.0,1,1,8,5,1,1403,58 tòa chung cư cao 30-38 tầng,21.0065288543701,105.753555297852,0,1538
"
        Dự án Eco Dream, Đường Nguyễn Xiển, Xã Tân Triều, Thanh Trì, Hà Nội
    ",2600000000.0,98.0,3,2,5,7,1,102,"27 tầng cao, 3 tầng hầm và 2 tầng TTTM",20.9830627441406,105.80908203125,0,207
"
        Dự án Bea Sky, Hoàng Mai, Hà Nội
    ",2200000000.0,68.0,2,2,5,8,1,1,Tòa tháp cao 26 tầng,20.9739685058594,105.82169342041,0,1134
"
        Dự án Vinhomes Smart City Đại Mỗ, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội.
    ",830000000.0,24.6,1,1,5,8,1,1403,58 tòa chung cư cao 30-38 tầng,21.0065288543701,105.753555297852,0,1538
"
        Dự án Xuân Mai Complex, Đường Tố Hữu, Phường Yên Nghĩa, Hà Đông, Hà Nội
    ",960000000.0,49.0,1,1,5,8,2,62,,20.9939575195313,105.78890991210899,0,1376
"
        Dự án The Sparks, Phường Dương Nội, Hà Đông, Hà Nội
    ",1130000000.0,56.0,2,2,5,8,2,177,14 block,20.9798679351807,105.74391937255899,0,1376
"
        Dự án Xuân Mai Complex, Đường Tố Hữu, Phường Yên Nghĩa, Hà Đông, Hà Nội
    ",1200000000.0,62.0,2,2,5,8,2,62,,20.9939575195313,105.78890991210899,0,1376
"
        Dự án The Emerald, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội.
    ",2700000000.0,80.0,3,2,5,8,2,1,Gồm 2 khối nhà cao 30 tầng,21.022161483764602,105.771797180176,0,1538
"
        Dự án Starcity Lê Văn Lương, Đường Lê Văn Lương, Phường Nhân Chính, Thanh Xuân, Hà Nội
    ",3100000000.0,84.0,2,2,6,7,1,11,Gồm 1 khối nhà cao 27 tầng và 3 tầng hầm,21.0061817169189,105.806427001953,0,1151
"
        Dự án Vinhomes Smart City Đại Mỗ, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội.
    ",2800000000.0,76.0,3,2,6,5,1,1403,58 tòa chung cư cao 30-38 tầng,21.0065288543701,105.753555297852,0,1538
"
        Đường Tố Hữu, Phường La Khê, Hà Đông, Hà Nội
    ",1900000000.0,92.0,2,2,2,6,0,78,Gồm 2 tòa (1 tòa 35 tầng và 1 tòa 50 tầng),20.9759067,105.7614409,0,1376
"
        Dự án HUD3 Tower, Đường Tô Hiệu, Phường Hà Cầu, Hà Đông, Hà Nội
    ",2200000000.0,120.0,3,2,2,1,0,21,30 tầng với 02 tầng hầm,20.9663372039795,105.77752685546899,0,1376
"
        Dự án Sun Grand City, Đường Thụy Khuê, Phường Thụy Khuê, Tây Hồ, Hà Nội
    ",3420000000.0,58.36,1,2,5,8,2,160,"Gồm 2 tòa S1 (21 tầng nổi và 4 tầng hầm) và S2 ( 23 tầng nổi, 5 tầng hầm)",21.04117202758789,105.825096130371,0,877
"
        Dự án Green Stars, 234 Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội
    ",1950000000.0,65.0,2,2,8,7,2,49,"Gồm 7 tòa tháp, 3 tòa A (A1, A2, A3) cao 27 tầng và 4 tòa B (B4, B5, B6, B7) cao 21 tầng",21.0523986816406,105.78018188476601,0,1038
"
        Dự án Thăng Long Capital, Xã An Khánh, Hoài Đức, Hà Nội
    ",1000000000.0,70.0,2,2,4,3,1,49,,21.0096874237061,105.72159576416,0,193
"
        Dự án Hope Residence, Đường Chu Huy Mân, Phường Phúc Đồng, Long Biên, Hà Nội
    ",1330000000.0,70.0,2,2,4,3,3,1,"5 tòa tháp cao 21 tầng, 1.504 căn hộ",21.0404987335205,105.90479278564501,0,658
"
        Dự án Hà Nội Homeland, Long Biên, Hà Nội
    ",1900000000.0,92.0,3,2,7,6,1,14,Gồm 4 tòa tháp cao 18 tầng,21.0576000213623,105.88459777832001,0,658
"
        T-Place, 30A, Phố Lý Thường Kiệt, Phường Hàng Bài, Hoàn Kiếm, Hà Nội
    ",19000000000.0,85.0,2,2,7,6,2,1,65 căn hộ,21.0222282409668,105.85427093505899,0,29
"
        Discovery Complex, 302, Đường Cầu Giấy, Phường Dịch Vọng, Cầu Giấy, Hà Nội
    ",6500000000.0,148.8,3,3,7,6,2,19,"Gồm 3 tòa tháp cao 38-50 tầng, trung tâm thương mại từ tầng 1-5",21.0350513458252,105.794975280762,0,1034
"
        Dự án Tháp doanh nhân Tower, Đường Thanh Bình, Phường Mỗ Lao, Hà Đông, Hà Nội
    ",1900000000.0,90.0,3,2,5,8,3,29,"Dự án bao gồm 5 tầng hầm và 45 tầng nổi, 02 tầng lửng",20.9753150939941,105.78067779541,0,1376
"
        Dự án Mipec City View, Hà Đông, Hà Nội
    ",1350000000.0,60.0,2,2,5,8,3,84,7 block cao 25 tầng và 47 lô liền kề,20.9525299072266,105.790313720703,0,1376
"
        Dự án Vinhomes Green Bay Mễ Trì, Đường Đại lộ Thăng Long, Phường Mễ Trì, Nam Từ Liêm, Hà Nội
    ",985000000.0,29.0,1,2,7,6,3,1403,Tổ hợp các căn hộ cao cấp,20.998958587646502,105.788032531738,0,1538
"
        Star Tower 283 Khương Trung, 283, Đường Khương Trung, Thanh Xuân, Hà Nội
    ",2700000000.0,97.0,3,2,7,6,0,61,Gồm 2 tòa tháp cao 25 tầng nổi và 2 tầng hầm,20.997150421142603,105.82169342041,0,1151
"
        Dự án Vinhomes Green Bay Mễ Trì, Đường Đại lộ Thăng Long, Phường Mễ Trì, Nam Từ Liêm, Hà Nội
    ",1950000000.0,59.5,2,2,7,6,0,1403,Tổ hợp các căn hộ cao cấp,20.998958587646502,105.788032531738,0,1538
"
        Dự án Pháp Vân Tứ Hiệp, Phường Hoàng Liệt, Hoàng Mai, Hà Nội
    ",1590000000.0,86.0,3,2,7,6,0,208,,20.9562702178955,105.84504699707001,0,1134
"
        Dự án The Matrix One, Đường Lê Quang Đạo, Phường Mễ Trì, Nam Từ Liêm, Hà Nội
    ",26000000000.0,700.0,5,4,7,6,0,1,,21.0099925994873,105.773422241211,0,1538
"
        Dự án The Garden, đường Mễ Trì, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội
    ",1750000000.0,42.0,1,1,7,6,1,23,,21.0151195526123,105.77783203125,0,1538
"
        Dự án B4 và B14 Kim Liên, Đường Phạm Ngọc Thạch, Phường Kim Liên, Đống Đa, Hà Nội
    ",4990000000.0,153.6,4,0,5,7,1,25,,21.0101585388184,105.83633422851601,0,352
"
        Dự án Athena Complex Pháp Vân, Đường Ngọc Hồi, Phường Hoàng Liệt, Hoàng Mai, Hà Nội
    ",1590000000.0,86.0,3,2,5,8,2,1,1 tòa chung cư cao 27 tầng,20.9561653137207,105.843521118164,0,1134
"
        Dự án Intracom1, đường Trung Văn, Phường Trung Văn, Nam Từ Liêm, Hà Nội.
    ",2100000000.0,96.5,3,2,7,6,1,18,"Gồm: nhà ở cɑo tầng, thấp tầng, cɑo ốc văn phòng, dịch vụ công cộng",20.9906978607178,105.787773132324,0,1538
"
        Dự án 113 Trung Kính, Phố Trung Kính, Phường Yên Hòa, Cầu Giấy, Hà Nội
    ",2640000000.0,98.0,3,2,7,6,1,7,"Gồm: 2 tầng hầm, 18 tầng căn hộ và penhouse",21.0209102630615,105.79001617431601,0,1034
"
        Dự án Goldmark City, 136 Đường Hồ Tùng Mậu, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội
    ",3979000000.0,128.9,3,2,7,6,2,245,"Gồm 4 tòa nhà chính: Ánh Sáng, Ruby, Sapphire, Nước",21.0403366088867,105.76758575439501,0,1038
"
        Dự án Vinhomes Green Bay Mễ Trì, Đường Đại lộ Thăng Long, Phường Mễ Trì, Nam Từ Liêm, Hà Nội.
    ",2600000000.0,29.0,1,2,5,8,1,1403,Tổ hợp các căn hộ cao cấp,20.998958587646502,105.788032531738,0,1538
"
        Tây Hà Tower, 19, Đường Tố Hữu, Phường Trung Văn, Nam Từ Liêm, Hà Nội
    ",2500000000.0,90.0,3,2,5,8,1,4,300 căn hộ,20.996280670165998,105.793251037598,0,1538
"
        Dự án Florence Mỹ Đình, Đường Trần Hữu Dực, Thị trấn Cầu Diễn, Nam Từ Liêm, Hà Nội.
    ",3300000000.0,98.0,3,2,5,8,2,25,"Gồm 3 tầng hầm, 25 tầng nổi",21.0300979614258,105.761878967285,0,1538
"
        Dự án Vinhomes Green Bay Mễ Trì, Đường Đại lộ Thăng Long, Phường Mễ Trì, Nam Từ Liêm, Hà Nội.
    ",1980000000.0,54.0,2,1,5,3,2,1403,Tổ hợp các căn hộ cao cấp,20.998958587646502,105.788032531738,0,1538
"
        Dự án C37 Bộ Công An - Bắc Hà Tower, Đường Tố Hữu, Phường Trung Văn, Nam Từ Liêm, Hà Nội
    ",2450000000.0,100.0,3,2,5,8,2,153,"Gồm 2 tòa tháp A - B, cao 28 tầng",20.9968299865723,105.793838500977,0,1538
"
        Dự án Thanh Xuân Complex, Phố Lê Văn Thiêm, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội
    ",2850000000.0,83.2,2,2,8,5,2,6,"Gồm 1 tòa cao 24 tầng, 3 tầng hầm",20.9992942810059,105.80495452880899,0,1151
"
        Đường Lương Khánh Thiện, Phường Tân Mai, Hoàng Mai, Hà Nội
    ",630000000.0,35.0,1,1,3,5,1,1,,20.9855604,105.85102109999998,0,1134
"
        Dự án Mipec City View, Hà Đông, Hà Nội
    ",1450000000.0,71.6,2,2,5,8,1,84,7 block cao 25 tầng và 47 lô liền kề,20.9525299072266,105.790313720703,0,1376
"
        Dự án Vinhomes Smart City Đại Mỗ, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội
    ",2400000000.0,78.0,3,2,7,6,2,1403,58 tòa chung cư cao 30-38 tầng,21.0065288543701,105.753555297852,0,1538
"
        Dự án Stellar Garden, Phố Lê Văn Thiêm, Phường Nhân Chính, Thanh Xuân, Hà Nội
    ",2850000000.0,91.2,3,2,8,5,2,1,"2 nhà cao 30 tầng nối với nhau bằng khối đế 5 tầng, 2 hầm liên thông",21.0004196166992,105.803436279297,0,1151
"
        GoldSeason, 47, Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội
    ",2200000000.0,59.0,2,1,7,6,2,1,3 khối nhà cao 35 tầng,20.9947719573975,105.80612945556601,0,1151
"
        Dự án Eco Green City, Đường Nguyễn Xiển, Xã Tân Triều, Thanh Trì, Hà Nội
    ",1700000000.0,55.4,2,1,7,6,2,102,Gồm 4 tòa nhà cao 35 tầng cao và 1 tầng hầm,20.9842433929443,105.808448791504,0,207
"
        Dự án Eco Green City, Đường Nguyễn Xiển, Xã Tân Triều, Thanh Trì, Hà Nội
    ",3000000000.0,106.0,3,2,7,6,2,102,Gồm 4 tòa nhà cao 35 tầng cao và 1 tầng hầm,20.9842433929443,105.808448791504,0,207
"
        Dự án Vinhomes Symphony Riverside, Phường Việt Hưng, Long Biên, Hà Nội
    ",1650000000.0,34.5,1,2,6,6,2,1403,,21.0461521148682,105.915649414063,0,658
"
        Dự án 90 Nguyễn Tuân, Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội
    ",3000000000.0,96.6,3,2,5,6,2,82,"2 tòa tháp căn hộ cao 29 tầng, 87 nhà liền kề",20.9962978363037,105.805633544922,0,1151
"
        Dự án Kim Văn Kim Lũ, Đường Nghiêm Xuân Yêm, Phường Đại Kim, Hoàng Mai, Hà Nội
    ",2350000000.0,82.0,3,2,5,8,1,126,"1 tòa tháp chung cư 40 tầng, 4 tòa tháp chung cư 38 tầng, 3 tòa tháp chung cư 36 tầng",20.9732913970947,105.82000732421899,0,1134
"
        D’. Le Pont D’or - Hoàng Cầu, 36, Phố Hoàng Cầu, Phường Ô Chợ Dừa, Đống Đa, Hà Nội
    ",5100000000.0,121.0,3,2,5,8,0,285,"Gồm 2 tòa nhà 23 tầng, 4 tầng hầm",21.0194931030273,105.82234191894501,0,352
"
        Vinhomes Metropolis - Liễu Giai, Ba Đình, Hà Nội
    ",7200000000.0,110.0,3,2,5,8,0,1,"Gồm 2 tòa tháp cao 30 tầng, 6 tầng TTTM, 6 tầng hầm",21.033269882202106,105.816703796387,0,255
"
        Dự án CT36 - Dream Home, Đường Nguyễn Cảnh Dị, Phường Định Công, Hoàng Mai, Hà Nội
    ",1600000000.0,70.0,2,2,7,6,1,42,Gồm 2 tòa tháp A và B cao 25 tầng,20.9785938262939,105.835342407227,0,1134
"
        Dự án D’. Le Pont D’or - Hoàng Cầu, Phố Hoàng Cầu, Phường Ô Chợ Dừa, Đống Đa, Hà Nội
    ",6300000000.0,134.0,3,2,6,7,1,285,"Gồm 2 tòa nhà 23 tầng, 4 tầng hầm",21.0194931030273,105.82234191894501,0,352
"
        Dự án New Space, Đường Mai Chí Thọ, Phường Giang Biên, Long Biên, Hà Nội
    ",2300000000.0,91.0,3,2,5,8,1,4,3 block chung cư 5 tầng (CC1; CC2; CC3) và block chung cư 9 tầng (CC4),21.060749053955103,105.913681030273,0,658
"
        Dự án Gemek Tower, Phố Lê Trọng Tấn, Xã An Khánh, Hoài Đức, Hà Nội
    ",1270000000.0,76.0,2,2,5,8,1,286,"Gồm 2 tòa tháp cao 34 tầng và 2 tầng hầm, 1 tầng lửng",21.0083923339844,105.73024749755899,0,193
"
        Dự án Thanh Hà Mường Thanh, Phường Kiến Hưng, Hà Đông, Hà Nội
    ",1060000000.0,67.0,2,2,5,8,1,33,"Gồm 3 khu đô thị, trong đó có chung cư, nhà thấp tầng, nhà liền kề, biệt thự",20.9397029876709,105.787254333496,0,1376
"
        Dự án Chung cư Đại Thanh, Đường Phan Trọng Tuệ, Xã Tả Thanh Oai, Thanh Trì, Hà Nội
    ",430000000.0,36.6,1,1,5,8,1,73,"Dự án gồm 6 tòa chung cư CT8 (A, B, C) & CT10 (A, B , C) cao 32 tầng, với 2 tầng hầm",20.957574844360398,105.806900024414,0,207
"
        Dự án Gemek Tower, Phố Lê Trọng Tấn, Xã An Khánh, Hoài Đức, Hà Nội
    ",1300000000.0,76.0,2,2,5,8,1,286,"Gồm 2 tòa tháp cao 34 tầng và 2 tầng hầm, 1 tầng lửng",21.0083923339844,105.73024749755899,0,193
"
        Eco Green City, 286, Đường Nguyễn Xiển, Xã Tân Triều, Thanh Trì, Hà Nội
    ",2700000000.0,106.0,3,2,5,8,1,102,Gồm 4 tòa nhà cao 35 tầng cao và 1 tầng hầm,20.9842433929443,105.808448791504,0,207
"
        TSG Lotus Sài Đồng, 190, Phố Sài Đồng, Phường Việt Hưng, Long Biên, Hà Nội
    ",2100000000.0,95.0,3,2,5,8,3,1,"Chung cư cao 25 tầng và 4 tầng hầm, 30 lô Kiot thương mại, 21 căn Shophouse",21.0409755706787,105.91366577148399,0,658
"
        Dự án Kosmo Tây Hồ, Đường Xuân La, Phường Xuân Tảo, Bắc Từ Liêm, Hà Nội
    ",3100000000.0,88.0,2,2,6,7,2,45,"Gồm 3 toà nhà cao tầng NH1, NH2, NH3",21.06853675842289,105.802764892578,0,1038
"
        Dự án Eco Dream, Xã Ngọc Hồi, Thanh Trì, Hà Nội
    ",2500000000.0,97.68,3,2,6,7,2,102,"27 tầng cao, 3 tầng hầm và 2 tầng TTTM",20.9830627441406,105.80908203125,0,207
"
        Dự án Dương Nội, Đường Tố Hữu, Phường Vạn Phúc, Hà Đông, Hà Nội
    ",1000000000.0,70.3,2,2,8,5,2,177,1.955 căn biệt thự,20.983570098877,105.772262573242,0,1376
"
        Dự án Vinhomes Metropolis - Liễu Giai, 29 Phố Liễu Giai, Phường Ngọc Khánh, Ba Đình, Hà Nội
    ",10000000000.0,120.0,3,2,7,6,2,1,"Gồm 2 tòa tháp cao 30 tầng, 6 tầng TTTM, 6 tầng hầm",21.033269882202106,105.816703796387,0,255
"
        Dự án GoldSeason, 47 Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội
    ",3000000000.0,103.0,3,2,7,6,1,1,3 khối nhà cao 35 tầng,20.9947719573975,105.80612945556601,0,1151
"
        Dự án HP Landmark Tower, Đường Tố Hữu, Phường La Khê, Hà Đông, Hà Nội
    ",1400000000.0,73.0,3,2,7,8,0,99,Tòa nhà cao 45 tầng,20.972354888915998,105.75798034667999,0,1376
"
        Dự án Goldmark City, Đường Hồ Tùng Mậu, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội
    ",2200000000.0,78.0,2,2,7,6,0,245,"Gồm 4 tòa nhà chính: Ánh Sáng, Ruby, Sapphire, Nước",21.0403366088867,105.76758575439501,0,1038
"
        Dự án Times City - Park Hill, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội
    ",4850000000.0,106.0,3,2,3,4,0,1403,,20.994333267211896,105.86756134033199,0,864
"
        Dự án Kim Văn Kim Lũ, Đường Nghiêm Xuân Yêm, Phường Đại Kim, Hoàng Mai, Hà Nội
    ",2350000000.0,82.0,3,2,5,8,1,126,"1 tòa tháp chung cư 40 tầng, 4 tòa tháp chung cư 38 tầng, 3 tòa tháp chung cư 36 tầng",20.9732913970947,105.82000732421899,0,1134
"
        Dự án The Pride, Đường Tố Hữu, Phường La Khê, Hà Đông, Hà Nội
    ",1800000000.0,95.3,3,2,8,5,1,99,gồm 4 tòa tháp cao từ 35-45 tầng,20.9760246276855,105.761596679688,0,1376
"
        Samsora Premier, 105, Đường Chu Văn An, Phường Yết Kiêu, Hà Đông, Hà Nội
    ",1765000000.0,73.1,2,2,8,5,1,7,1 block 37 tầng,20.973217010498,105.778854370117,0,1376
"
        Dự án Kim Văn Kim Lũ, Đường Nghiêm Xuân Yêm, Phường Đại Kim, Hoàng Mai, Hà Nội
    ",1200000000.0,65.1,2,2,8,5,1,126,"1 tòa tháp chung cư 40 tầng, 4 tòa tháp chung cư 38 tầng, 3 tòa tháp chung cư 36 tầng",20.9732913970947,105.82000732421899,0,1134
"
        Dự án Park View Residence, Phường Dương Nội, Hà Đông, Hà Nội
    ",1250000000.0,56.0,2,2,8,6,2,1,"Gồm 3 tòa tháp cao 25 tầng, 2 tầng hầm và 1 tầng thương mại",20.9643268585205,105.749549865723,0,1376
"
        TSG Lotus Sài Đồng, 190, Phố Sài Đồng, Phường Việt Hưng, Long Biên, Hà Nội
    ",2000000000.0,98.0,3,2,8,5,2,1,"Chung cư cao 25 tầng và 4 tầng hầm, 30 lô Kiot thương mại, 21 căn Shophouse",21.0409755706787,105.91366577148399,0,658
"
        Dự án The Sparks, Phường Dương Nội, Hà Đông, Hà Nội
    ",1300000000.0,86.0,2,2,8,5,1,177,14 block,20.9798679351807,105.74391937255899,0,1376
"
        Dự án Valencia Garden, Phường Đức Giang, Long Biên, Hà Nội
    ",1900000000.0,80.0,3,2,7,6,1,123,"Gồm 3 tòa A, B,C (tòa A, B cao 15 tầng, tòa C cao 9 tầng), khối đế cao 2 tầng",21.0558452606201,105.91175079345699,0,658
"
        Dự án The One Residence - Gamuda Garden, Phường Trần Phú, Hoàng Mai, Hà Nội
    ",1780000000.0,72.4,2,2,5,6,2,105,"Gồm 2 tòa nhà Nam và Bắc, cao 26 tầng, 2 tầng nổi đỗ xe và 24 tầng căn hộ",20.969203948974602,105.876914978027,0,1134
"
        Dự án Florence Mỹ Đình, Đường Trần Hữu Dực, Thị trấn Cầu Diễn, Nam Từ Liêm, Hà Nội.
    ",3500000000.0,101.0,3,2,8,5,0,25,"Gồm 3 tầng hầm, 25 tầng nổi",21.0300979614258,105.761878967285,0,1538
